id,created_at,text
1167771932835688448,2019-08-31 12:11:39,"RT @SenCapito: Highlights from today’s @HINOTRUCKSUSA visit 🚛🚚 Although #WV has a vibrant automotive industrial cluster, this facility is t…"
1167771902103969792,2019-08-31 12:11:32,RT @JimInhofe: A historic meeting with U.S. military &amp; Mexican officials protecting both sides of our southern border. Due to joint coopera…
1167771839936028678,2019-08-31 12:11:17,"RT @IvankaTrump: Fact: Thanks to pro-growth policies of this Administration, Americans are earning more. 

Since the passage of Tax Cuts, r…"
1167771834059755520,2019-08-31 12:11:16,"“The IG found that James Comey leaked Classified Documents to his attorneys, which can be (is) a violation of the Espionage Act. This is consistent with all the lies that Comey has been spreading. @GreggJarrett  @ByronYork @LouDobbs"
1167771830947590144,2019-08-31 12:11:15,Cory is doing a Great job for Colorado! https://t.co/OmsGvWL9E3
1167770738864140288,2019-08-31 12:06:54,RT @senrobportman: Today I saw firsthand the critical and innovative research and ground tests for the international space community being…
1167770710841921536,2019-08-31 12:06:48,"RT @SenateGOP: On this day 99 years ago, the 19th Amendment was adopted to our Constitution, securing for women the right to vote.
 
Today…"
1167770710829346822,2019-08-31 12:06:48,"RT @MarshaBlackburn: If it wasn't for one convincing mother, the 19th Amendment may not have been ratified. Harry T. Burn, a state represen…"
1167770704579911681,2019-08-31 12:06:46,"RT @SenatorLankford: As I travel around the state, a lot of people ask about securing the US-Mexico border &amp; what Congress can do to fix th…"
1167770637789749249,2019-08-31 12:06:30,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd
1167770637777166343,2019-08-31 12:06:30,RT @SenCapito: Stopped in and visited with the Witschey family at their market in New Martinsville this morning. Celebrating 75 years in bu…
1167770624221204481,2019-08-31 12:06:27,"RT @SenToddYoung: I saw some of the handiwork of the engineering students at Rose Hulman Institute of Technology, including a concrete cano…"
1167770620127514624,2019-08-31 12:06:26,"RT @SenatorRomney: As a major export state, Utah’s agricultural industry would greatly benefit from #USMCAnow. Hosted a roundtable this eve…"
1167770613727055872,2019-08-31 12:06:25,RT @senrobportman: I will continue to work in Washington to ensure that @NasaGlenn has the support it needs to carry out it’s vital mission…
1167769103240765440,2019-08-31 12:00:24,"An amazing guy, respected by all! https://t.co/S814IXvHc4"
1167768784133918723,2019-08-31 11:59:08,"RT @JohnBoozman: The #ServingARVets tour has been a great week traveling across the state meeting with #veterans, visiting vet-owned busine…"
1167768737468047360,2019-08-31 11:58:57,"RT @SenateGOP: .@SenatorIsakson serves the people of Georgia with honor, distinction and deep devotion. Johnny is a true gentleman.   A pow…"
1167768700126146560,2019-08-31 11:58:48,"RT @JerryMoran: As the chairman of the Senate Veterans' Affairs Committee, @SenatorIsakson has led significant efforts to transform the VA…"
1167768685349679106,2019-08-31 11:58:45,Nobody works harder or smarter than Joni! https://t.co/vqvW5I8ngI
1167768683105652742,2019-08-31 11:58:44,One of the greats! https://t.co/14o0j9aZfj
1167767578854473728,2019-08-31 11:54:21,"RT @JimInhofe: Proud @AmericanAir announced they're bringing more than 400 jobs to Tulsa. As a pilot myself, I know how vital maintenance t…"
1167767510969737216,2019-08-31 11:54:05,RT @SenatorBraun: Representing Indiana on the @SenateAg Committee means it’s so important to sit down with Hoosier farmers to dig into what…
1167767330782359552,2019-08-31 11:53:22,"RT @senatemajldr: Senate Republicans are unified against any court packing schemes. We promise this: while we remain members of this body,…"
1167767241863118849,2019-08-31 11:53:01,"RT @SenKevinCramer: Like the rest of the Democratic party platform, this court-packing scheme is nothing more than a sloppy regurgitation o…"
1167766942880542720,2019-08-31 11:51:49,RT @SenatorTimScott: A very happy birthday to the United States Marine Corps Reserve! We are truly honored to have such outstanding men and…
1167766852346568704,2019-08-31 11:51:28,"RT @senjudiciary: “This attempt by Democrats to intimidate the Court is highly inappropriate,” said Chairman @LindseyGrahamSC. ""The Left is…"
1167766772398854144,2019-08-31 11:51:09,Great job Thom! https://t.co/N8mHjP1PHI
1167766758347935745,2019-08-31 11:51:05,"RT @MarshaBlackburn: The independence of our judicial branch is under attack.
 
Our Democrat colleagues’ threats to pack the Court are an e…"
1167766739624611840,2019-08-31 11:51:01,"RT @SenatorEnzi: The Supreme Court should rule in cases only as the law dictates, without regard to the identity of the parties or politics…"
1167765375972519936,2019-08-31 11:45:36,Thank you Kevin. Great things are happening at the Border! https://t.co/gR71Z1Au8B
1167652569637933057,2019-08-31 04:17:21,RT @SenThomTillis: Unreal: the fmr Fed Chair is lobbying the Fed to use its authority to meddle in the election to defeat @realDonaldTrump.…
1167651639806898176,2019-08-31 04:13:39,"I am monitoring Hurricane Dorian and receiving frequent briefings and updates. It is important to heed the directions of your State and Local Officials. This is an extremely dangerous storm, please prepare and be safe! @FEMA @NWS @NOAA @Readygov @FLSERT https://t.co/Fee9EB1wQk"
1167586397924057098,2019-08-30 23:54:24,"....pass the laugh test, and the Inspector General just knocked that down.” @ByronYork  @LouDobbs"
1167586395654950912,2019-08-30 23:54:24,"“They could have charged Comey with theft of government documents, 641 of the Criminal Code, because the IG found these were not his personal documents, these were government documents.” @GreggJarrett  “Comey’s claim that these were just his own personal recollections would not.."
1167582228433580032,2019-08-30 23:37:50,Just arrived at Camp David!
1167552549974675458,2019-08-30 21:39:54,"The Great State of North Carolina has EARLY VOTING for a very important Congressional (Ninth) race. Please vote early (now), or on Election Day, September 10th, for Dan Bishop, a great guy. His opponent wants Open Borders, Sanctuary Cities &amp; is weak on Crime, Military &amp; Vets!"
1167527540518522883,2019-08-30 20:00:31,https://t.co/ufd7tsGyAx
1167515540199530499,2019-08-30 19:12:50,This should NEVER happen to another President again! https://t.co/4ynSXVo9e9
1167511801984114691,2019-08-30 18:57:59,"""FALLOUT FROM IG'S SCATHING COMEY REPORT"" https://t.co/NrpeBkPbww"
1167510759724765186,2019-08-30 18:53:51,"“One of the most disgraceful examples of an abuse of power by a government official…when you read this report…this is a systematic effort to go after Candidate Trump, President Elect-Trump, and President Trump....you could virtually call this an attempted coup."" @RepPeteKing https://t.co/eThclvr5Ke"
1167498482581680128,2019-08-30 18:05:03,Thanks @RepDougCollins - TRUE! https://t.co/o49tPKdWct
1167493371973255170,2019-08-30 17:44:45,The United States of America was not involved in the catastrophic accident during final launch preparations for the Safir SLV Launch at Semnan Launch Site One in Iran. I wish Iran best wishes and good luck in determining what happened at Site One. https://t.co/z0iDj2L0Y3
1167474568325488641,2019-08-30 16:30:02,"RT @fema: Prepare today and stay informed as #Dorian approaches. 

✅ Follow @Readygov for information on how to prepare and visit https://t…"
1167474506673348609,2019-08-30 16:29:47,"RT @NOAASatellites: Watch as the eye of #HurricaneDorian2019 begins to form in this 1-minute visible loop from NOAA's #GOESEast. ""Dangerous…"
1167439383932391425,2019-08-30 14:10:13,"If the Fed would cut, we would have one of the biggest Stock Market increases in a long time. Badly run and weak companies are smartly blaming these small Tariffs instead of themselves for bad management...and who can really blame them for doing that? Excuses!"
1167435724557361152,2019-08-30 13:55:41,"....We don’t have a Tariff problem (we are reigning in bad and/or unfair players), we have a Fed problem. They don’t have a clue!"
1167435723823341568,2019-08-30 13:55:41,"The Euro is dropping against the Dollar “like crazy,” giving them a big export and manufacturing advantage...and the Fed does NOTHING! Our Dollar is now the strongest in history. Sounds good, doesn’t it? Except to those (manufacturers) that make product for sale outside the U.S."
1167435552234311681,2019-08-30 13:55:00,https://t.co/Ldpr6vjGdp
1167426094032666624,2019-08-30 13:17:25,"Bryan Dean Wright, former CIA Officer(Dem): “In 2016 we had a Coup. We have to take Comey and others to task. Makes no sense not to prosecute him. Comey got a book deal. I fear for my Country. He tried to kneecap our duly elected president, and there are no consequences.” @fox&amp;Fs"
1167420374482599936,2019-08-30 12:54:41,The fact that James Comey was not prosecuted for the absolutely horrible things he did just shows how fair and reasonable Attorney General Bill Barr is. So many people and experts that I have watched and read would have taken an entirely different course. Comey got Lucky!
1167413739320201216,2019-08-30 12:28:19,"The disastrous IG Report on James Comey shows, in the strongest of terms, how unfairly I, and tens of millions of great people who support me, were treated. Our rights and liberties were illegally stripped away by this dishonest fool. We should be given our stolen time back?"
1167410616082010120,2019-08-30 12:15:54,RT @MeetThePress: WATCH: Club for Growth president David McIntosh defends his organization's support for President Trump despite the trade…
1167410570041155585,2019-08-30 12:15:43,"RT @MeetThePress: . @chucktodd asks: How could you say Trump is a free-market conservative as he issues tariffs?

@DavidMMcintosh: ""What we…"
1167409671357026309,2019-08-30 12:12:09,"RT @club4growth: Agreed, @SenTedCruz &amp; @taxreformer. We’re not tired of all this winning. @realdonaldtrump should boost our already winning…"
1167409533867712513,2019-08-30 12:11:36,An idea liked by many? https://t.co/Ev9uqa1hoj
1167408293062594560,2019-08-30 12:06:41,"General Motors, which was once the Giant of Detroit, is now one of the smallest auto manufacturers there. They moved major plants to China, BEFORE I CAME INTO OFFICE. This was done despite the saving help given them by the USA. Now they should start moving back to America again?"
1167222697748762624,2019-08-29 23:49:11,https://t.co/ufd7tsGyAx
1167199919100309504,2019-08-29 22:18:40,"RT @NWS: There's an increasing chance for #Dorian to bring a triple-threat of dangers to the Florida east coast...

🌊life-threatening storm…"
1167175093241438214,2019-08-29 20:40:01,Establishment of the U.S. Space Command! https://t.co/NQkxxw910S
1167136119823224833,2019-08-29 18:05:09,Perhaps never in the history of our Country has someone been more thoroughly disgraced and excoriated than James Comey in the just released Inspector General’s Report. He should be ashamed of himself!
1167064301565358080,2019-08-29 13:19:47,"The Farmers are going to be so happy when they see what we are doing for Ethanol, not even including the E-15, year around, which is already done. It will be a giant package, get ready! At the same time I was able to save the small refineries from certain closing. Great for all!"
1167060675480473600,2019-08-29 13:05:22,"The Economy is doing GREAT, with tremendous upside potential! If the Fed would do what they should, we are a Rocket upward!"
1167041192539959296,2019-08-29 11:47:57,"The totally inaccurate reporting by Lawrence O’Donnell, for which he has been forced by NBC to apologize, is NO DIFFERENT than the horrible, corrupt and fraudulent Fake News that I (and many millions of GREAT supporters) have had to put up with for years. So bad for the USA!"
1167037101906497536,2019-08-29 11:31:42,"....for the most ridiculous claim of all, that Russia, Russia, Russia, or Russian oligarchs, co-signed loan documents for me, a guarantee. Totally false, as is virtually everything else he, and much of the rest of the LameStream Media, has said about me for years. ALL APOLOGIZE!"
1167037101038342146,2019-08-29 11:31:42,"Crazy Lawrence O’Donnell, who has been calling me wrong from even before I announced my run for the Presidency, even being previously forced by NBC to apologize, which he did while crying, for things he said about me &amp; The Apprentice, was again forced to apologize, this time....."
1167030041303310336,2019-08-29 11:03:38,"Hurricane Dorian looks like it will be hitting Florida late Sunday night. Be prepared and please follow State and Federal instructions, it will be a very big Hurricane, perhaps one of the biggest!"
1167028669988126722,2019-08-29 10:58:11,"Puerto Rico is in great shape with Hurricane Dorian taking a largely different route than anticipated. Thank you to FEMA, first responders, and all, for working so hard &amp; being so well prepared. A great result! The bad news, Florida get ready! Storm is building and will be BIG!"
1166901550251499520,2019-08-29 02:33:04,"RT @GOP: “Look what [@realDonaldTrump] did with Japan at the G7. This is a huge trade agreement he secured with them— agriculture, beef, bu…"
1166901287247630336,2019-08-29 02:32:01,"RT @mike_pence: During the last Administration the VA was removing Bibles &amp; even banning Christmas carols to be politically correct, but un…"
1166871882764824577,2019-08-29 00:35:10,"There has never been a time in the history of our Country that the Media was so Fraudulent, Fake, or Corrupt! When the “Age of Trump” is looked back on many years from now, I only hope that a big part of my legacy will be the exposing of massive dishonesty in the Fake News!"
1166868481620492296,2019-08-29 00:21:40,"The  Amazon Washington Post and @CNN just did a Fake Interview on Pardons for Aids on the Wall, and that I didn’t think the Wall on the Southern Border was that important to stop Illegals wanting to come into our Country. WRONG, vitally important. Will make a BIG impact. So bad!"
1166839524762296320,2019-08-28 22:26:36,"A sad day for the Democrats, Kirsten Gillibrand has dropped out of the Presidential Primary. I’m glad they never found out that she was the one I was really afraid of!"
1166790123658371073,2019-08-28 19:10:18,Thank you for the support as we MAKE AMERICA GREAT AGAIN! https://t.co/qKgwRMSgcf
1166789207215484928,2019-08-28 19:06:39,"Another totally Fake story in the Amazon Washington Post (lobbyist) which states that if my Aides broke the law to build the Wall (which is going up rapidly), I would give them a Pardon. This was made up by the Washington Post only in order to demean and disparage - FAKE NEWS!"
1166769660450226177,2019-08-28 17:48:59,"The Wall is going up very fast despite total Obstruction by Democrats in Congress, and elsewhere! https://t.co/12tIW3aNQP https://t.co/2nFIEFppho"
1166723478776684544,2019-08-28 14:45:28,"....And by the way, I’m the best thing that’s ever happened to Puerto Rico!"
1166723477879087104,2019-08-28 14:45:28,"Puerto Rico is one of the most corrupt places on earth. Their political system is broken and their politicians are either Incompetent or Corrupt. Congress approved Billions of Dollars last time, more than anyplace else has ever gotten, and it is sent to Crooked Pols. No good!...."
1166721267527012352,2019-08-28 14:36:41,"Our Federal Reserve cannot “mentally” keep up with the competition - other countries. At the G-7 in France, all of the other Leaders were giddy about how low their Interest Costs have gone. Germany is actually “getting paid” to borrow money - ZERO INTEREST PLUS! No Clue Fed!"
1166712943196680193,2019-08-28 14:03:36,"....I don’t want to Win for myself, I only want to Win for the people. The New @FoxNews is letting millions of GREAT people down! We have to start looking for a new News Outlet. Fox isn’t working for us anymore!"
1166711517536030720,2019-08-28 13:57:56,"....are all in for the Open Border Socialists (or beyond). Fox hires “give Hillary the questions” @donnabrazile, Juan Williams and low ratings Shep Smith. HOPELESS &amp; CLUELESS! They should go all the way LEFT and I will still find a way to Win - That’s what I do, Win. Too Bad!...."
1166711516701347842,2019-08-28 13:57:56,"Just watched @FoxNews heavily promoting the Democrats through their DNC Communications Director, spewing out whatever she wanted with zero pushback by anchor, @SandraSmithFox. Terrible considering that Fox couldn’t even land a debate, the Dems give them NOTHING! @CNN &amp; @MSNBC...."
1166706175003545600,2019-08-28 13:36:43,"Would be very hard for Jeremy Corbyn, the leader of Britain’s Labour Party, to seek a no-confidence vote against New Prime Minister Boris Johnson, especially in light of the fact that Boris is exactly what the U.K. has been looking for, &amp; will prove to be “a great one!” Love U.K."
1166685686105329664,2019-08-28 12:15:18,"We are tracking closely tropical storm Dorian as it heads, as usual, to Puerto Rico. FEMA and all others are ready,  and will do a great job. When they do, let them know it, and give them a big Thank You - Not like last time. That includes from the incompetent Mayor of San Juan!"
1166683442098163712,2019-08-28 12:06:23,"So interesting to read and see all of the free and interesting advice I am getting on China, from people who have tried to handle it before and failed miserably - In fact, they got taken to the cleaners. We are doing very well with China. This has never happened to them before!"
1166672386214772736,2019-08-28 11:22:27,"“The infestation of bedbugs at The New York Times office” @OANN  was perhaps brought in by lightweight journalist Bret Stephens, a Conservative who does anything that his bosses at the paper tell him to do! He is now quitting Twitter after being called a “bedbug.” Tough guy!"
1166551774431498247,2019-08-28 03:23:11,"A made up Radical Left Story about Doral bedbugs, but Bret Stephens is loaded up with them! Been calling me wrong for years, along with the few remaining Never Trumpers - All Losers! https://t.co/KlzzMC40Vt"
1166494782904000512,2019-08-27 23:36:43,"....Another is a one-time BAD Congressman from Illinois who lost in his second term by a landslide, then failed in radio. The third is a man who couldn’t stand up straight while receiving an award. I should be able to take them!"
1166494781935095810,2019-08-27 23:36:43,"Can you believe it? I’m at 94% approval in the Republican Party, and have Three Stooges running against me. One is “Mr. Appalachian Trail” who was actually in Argentina for bad reasons...."
1166493307377078272,2019-08-27 23:30:51,"Axios (whatever that is) sat back and said GEEEEE, let’s see, what can we make up today to embarrass the President? Then they said, “why don’t we say he wants to bomb a hurricane, that should do it!” The media in our Country is totally out of control!"
1166471454705274880,2019-08-27 22:04:01,"They do stories so big on Elizabeth “Pocahontas” Warren’s crowd sizes, adding many more people than are actually there, and yet my crowds, which are far bigger, get no coverage at all. Fake News!"
1166467681182261248,2019-08-27 21:49:01,It is amazing that I can be at 51% with Zogby when the Fake &amp; Corrupt News is almost 100% against me. Great job Mr. President!
1166467125155905539,2019-08-27 21:46:49,"The G7 in France was so successful, and yet when I came back and read the Corrupt and Fake News, and watched numerous networks, it was not even recognizable from what actually took place at the Great G7 event!"
1166466892770549765,2019-08-27 21:45:53,"Looking forward to being with Dan Bishop in two weeks, in North Carolina. His opponent believes in Open Borders and Sanctuary Cities, and won’t protect your Second Amendment! https://t.co/nSX2yuXAb1"
1166464374900514818,2019-08-27 21:35:53,".@JudgeJeanine Pirro is following up her #1 Best Seller with another book that is destined to also be #1 – “Radicals, Resistance, and Revenge: The Left's Plot to Remake America.” Out today, go get it!"
1166389407588466690,2019-08-27 16:37:59,The Federal Reserve loves watching our manufacturers struggle with their exports to the benefit of other parts of the world. Has anyone looked at what almost all other countries are doing to take advantage of the good old USA? Our Fed has been calling it wrong for too long!
1166386916322938880,2019-08-27 16:28:05,"RT @KellyannePolls: Messy. 

John Kerry’s son cut business ties with Hunter Biden over Ukrainian oil deal https://t.co/HQGYWOrD8q"
1166386714211946497,2019-08-27 16:27:17,100% Confirmed! https://t.co/qVsmc9zXk4
1166382203808440320,2019-08-27 16:09:22,"Wow! Yet another big storm heading to Puerto Rico. Will it ever end? Congress approved 92 Billion Dollars for Puerto Rico last year, an all time record of its kind for “anywhere.”"
1166361079716503553,2019-08-27 14:45:26,The G-7 was a great success for the USA and all. LameStream Media coverage bore NO relationship to what actually happened in France - FAKE NEWS. It was GREAT!
1166359891193344000,2019-08-27 14:40:42,"No bedbugs at Doral. The Radical Left Democrats, upon hearing that the perfectly located (for the next G-7) Doral National MIAMI was under consideration for the next G-7, spread that false and nasty rumor. Not nice!"
1166358721875894272,2019-08-27 14:36:03,"Starting to look good for the highly respected Prime Minister of the Italian Republic, Giuseppe Conte. Represented Italy powerfully at the G-7. Loves his Country greatly &amp; works well with the USA. A very talented man who will hopefully remain Prime Minister!"
1166357258726498304,2019-08-27 14:30:15,I have gotten to know President @jairbolsonaro well in our dealings with Brazil. He is working very hard on the Amazon fires and in all respects doing a great job for the people of Brazil - Not easy. He and his country have the full and complete support of the USA!
1166176076952940544,2019-08-27 02:30:17,"Just returned to Washington from France and the very successful G-7, only to find that the Fake News is still trying to perpetuate the phony story that I wanted to use Nuclear weapons to blow up hurricanes before they reach shore. This is so ridiculous, never happened!"
1166075600789897216,2019-08-26 19:51:02,Thank you Mark! https://t.co/doRfNAx2Ez
1166075166092193792,2019-08-26 19:49:18,I agree 100%! https://t.co/qteDIrgG9S
1166048146079666176,2019-08-26 18:01:56,"THANK YOU FRANCE🇺🇸🇫🇷
#G7Biarritz https://t.co/AHaCT7d5eY"
1166030196056760320,2019-08-26 16:50:37,https://t.co/bUjFDj2Kcm
1165963643424530432,2019-08-26 12:26:09,"Just wrapped up a great meeting with my friend Prime Minister @NarendraModi of India at the #G7Summit in Biarritz, France! https://t.co/q0NOnEcjFO"
1165960433683062784,2019-08-26 12:13:24,"Very productive meeting with Angela Merkel, the Chancellor of the Federal Republic of Germany, at the #G7Summit in Biarritz, France! https://t.co/ShhIRLlG9I"
1165919483191599104,2019-08-26 09:30:41,Great respect for the fact that President Xi &amp; his Representatives want “calm resolution.” So impressed that they are willing to come out &amp; state the facts so accurately. This is why he is a great leader &amp; representing a great country. Talks are continuing!https://t.co/0sotrd1Mzh
1165918301932916736,2019-08-26 09:25:59,The story by Axios that President Trump wanted to blow up large hurricanes with nuclear weapons prior to reaching shore is ridiculous. I never said this. Just more FAKE NEWS!
1165911287328645120,2019-08-26 08:58:07,"Great meeting this morning with President @AlsisiOfficial of Egypt at the Hôtel du Palais in Biarritz, France! #G7Summit https://t.co/zLMcgQtPdR"
1165869755967909889,2019-08-26 06:13:05,https://t.co/9I9DEJ4cD1
1165869638779060224,2019-08-26 06:12:37,All Trump Haters and Lovers must watch. Thank you Steve Hilton! https://t.co/QaSkw8IWNz
1165868479389388800,2019-08-26 06:08:00,Thank you Katie! https://t.co/uCXoTFTEGm
1165865476192292864,2019-08-26 05:56:04,".@SteveHiltonx “The Democrats statements about Donald Trump are lies. Here are the Facts.” I will soon be posting the entire segment. Too much positive news, too many good things, to Tweet. PLEASE BE SURE TO WATCH! Thank you Steve Hilton for being a real pro and not being afraid!"
1165770908767621120,2019-08-25 23:40:18,Congratulations to Louisiana’s Champions. See you at the White House! https://t.co/Qadi7uD5U4
1165768437353738240,2019-08-25 23:30:29,"My Stock Market gains must be judged from the day after the Election, November 9, 2016, where the Market went up big after the win, and because of the win. Had my opponent won, CRASH!"
1165764325908180992,2019-08-25 23:14:08,"No, we actually had a very good and productive meeting. Nice! https://t.co/aXeUWcPTc1"
1165763483322834944,2019-08-25 23:10:47,"In France we are all laughing at how knowingly inaccurate the U.S. reporting of events and conversations at the G-7 is. These Leaders, and many others, are getting a major case study of Fake News at it’s finest! They’ve got it all wrong, from Iran, to China Tariffs, to Boris!"
1165760707104653312,2019-08-25 22:59:46,"RT @JudicialWatch: .@TomFitton on @LouDobbs: “The more we learn about #SpyGate targeting of Trump, the worse it looks for the Obama adminis…"
1165760607376695296,2019-08-25 22:59:22,RT @JudicialWatch: JW announced that U.S. District Court Judge ordered the FBI to conduct a search w/in 60 days for records of communicatio…
1165760409443262466,2019-08-25 22:58:35,RT @JudicialWatch: CREDIBLE Evidence Ilhan Omar Married Her Brother--'We're Not Sure Her Last Name is Omar!' WATCH MORE HERE: https://t.co/…
1165760338958045185,2019-08-25 22:58:18,"RT @JudicialWatch: Judicial Watch Director of Investigation Chris Farrell joins 
@SebGorka on America First to discuss the federal court he…"
1165760185689731072,2019-08-25 22:57:41,RT @JudicialWatch: JW announced it received records of 14 referrals of FBI employees to the organization’s Office of Professional Responsib…
1165759543097221120,2019-08-25 22:55:08,RT @JudicialWatch: Dozens of foreign nationals with shady backgrounds have vanished from the FBI’s radar after the agency brought them to t…
1165759417138069505,2019-08-25 22:54:38,"RT @JudicialWatch: Americans need an Intelligence Committee that can be trusted, and Representative #AdamSchiff has proven that he cannot b…"
1165759158030725120,2019-08-25 22:53:36,A disgrace! https://t.co/fXss6eixS1
1165754973692391425,2019-08-25 22:36:59,RT @JudicialWatch: A Judicial Watch lawsuit forced the state of California to begin removing more than 1.5 million potentially invalid name…
1165706256096604166,2019-08-25 19:23:23,"Great meetings at the @G7 in Biarritz, France! #G7Biarritz https://t.co/OdA4SQxUYf"
1165695030939402240,2019-08-25 18:38:47,Thank you Eric. So true! https://t.co/9hhVOp2whc
1165694689036492805,2019-08-25 18:37:26,"RT @realDonaldTrump: The question I was asked most today by fellow World Leaders, who think the USA is doing so well and is stronger than e…"
1165694542638505984,2019-08-25 18:36:51,"USMCA, make it bipartisan. Everybody wants it! https://t.co/lloDwZr4iN"
1165694074994581504,2019-08-25 18:34:59,"Jesse &amp; Emma, Great News. Congratulations!!!!! https://t.co/ja7iAN1ypO"
1165693360729800704,2019-08-25 18:32:09,"RT @WhiteHouse: .@USTradeRep Lighthizer on today's trade announcement: ""It has 3 parts—agriculture, industrial tariffs, and digital trade .…"
1165693252797755392,2019-08-25 18:31:43,"RT @WhiteHouse: ""We have excess corn in various parts of our country with our farmers because China did not do what they said they were goi…"
1165693109323218944,2019-08-25 18:31:09,RT @PressSec: President @realDonaldTrump never stops working on behalf of the American people! 🇺🇸 https://t.co/7sO7Oyo6A9
1165693064465326080,2019-08-25 18:30:58,"RT @WhiteHouse: ""Our relationship with Prime Minister @AbeShinzo and Japan has been, I think, the best it's ever been."" —President @realDon…"
1165692954297565184,2019-08-25 18:30:32,"RT @WhiteHouse: President @realDonaldTrump: ""Thus far, this has been really a great G7. And I want to congratulate France."" #G7Biarritz htt…"
1165692715763257349,2019-08-25 18:29:35,RT @WhiteHouse: President @realDonaldTrump met with Prime Minister @BorisJohnson to discuss the special relationship between the United Sta…
1165692401320546309,2019-08-25 18:28:20,Happy Birthday Vince! https://t.co/trOf5Ivmwq
1165677808896507904,2019-08-25 17:30:21,"The question I was asked most today by fellow World Leaders, who think the USA is doing so well and is stronger than ever before, happens to be, “Mr. President, why does the American media hate your Country so much? Why are they rooting for it to fail?”"
1165665242476466176,2019-08-25 16:40:25,"RT @JenniferJJacobs: Who’s 1st leader POTUS chose to sit with for bilat here at #G7 in Biarritz? UK’s new prime minister Boris Johnson. 

“…"
1165664682952163328,2019-08-25 16:38:12,"Big Trade Deal just agreed to with Prime Minister Abe of Japan. Will be great for our Farmers, Ranchers and more. Really big Corn purchase!"
1165663961062133761,2019-08-25 16:35:19,"So @donnabrazile gives Crooked Hillary the Questions, and now she’s on @FoxNews!"
1165654684486389760,2019-08-25 15:58:28,Rasmussen at 50%. @MediaBuzzFNC &amp; @FoxNews are only getting worse! Now @donnabrazile &amp; others on Fox. Not what it used to be! https://t.co/Uo51Yn5PTX
1165652674705969152,2019-08-25 15:50:29,"Happy Birthday Regis, a truly special man!"
1165651928400838656,2019-08-25 15:47:31,Happy Birthday Sean! https://t.co/iQgY6RTWST
1165646331207135234,2019-08-25 15:25:16,"RT @WhiteHouse: JUST NOW: President @realDonaldTrump and Prime Minister @AbeShinzo announced a trade deal. 

""This is a tremendous deal for…"
1165535548766920704,2019-08-25 08:05:04,"Great working breakfast this morning with Prime Minister @BorisJohnson at the Hôtel du Palais in Biarritz, France! #G7Biarritz https://t.co/ISQRFz7kJO"
1165500375870427136,2019-08-25 05:45:18,Such False and Inaccurate reporting thus far on the G-7. The Fake News knows this but they can’t help themselves! Leaving now to have breakfast with Boris J.
1165499461268836352,2019-08-25 05:41:40,"....bad Economic times, the worse the better, anything to make my Election more difficult to win. Well, we are having very good meetings, the Leaders are getting along very well, and our Country, economically, is doing great - the talk of the world!"
1165499459259772928,2019-08-25 05:41:39,"Before I arrived in France, the Fake and Disgusting News was saying that relations with the 6 others countries in the G-7 are very tense, and that the two days of meetings will be a disaster. Just like they are trying to force a Recession, they are trying to “will” America into.."
1165400505222389766,2019-08-24 23:08:27,The Media is destroying the Free Press! Mark Levin. So True!
1165396581836840961,2019-08-24 22:52:51,Thank you both. Sooo nice! https://t.co/Fo2CLjc9YZ
1165396410021437442,2019-08-24 22:52:10,"France and President @EmmanuelMacron have done a really great job thus far with a very important G-7. Lunch with Emmanuel was the best meeting we have yet had. Likewise, evening meeting with World Leaders went very well. Progress being made!"
1165395942792712196,2019-08-24 22:50:19,"RT @GOP: AMERICA IS OPEN FOR BUSINESS!
 
Thanks to @realDonaldTrump’s pro-growth policies, small businesses are thriving and Americans are…"
1165395892989562885,2019-08-24 22:50:07,RT @Scavino45: President @realDonaldTrump and Prime Minister @BorisJohnson catching up with each other tonight in France! #G7Biarritz https…
1165395708595331077,2019-08-24 22:49:23,Our great Economy is the talk of everyone!
1165383287776452608,2019-08-24 22:00:02,RT @WhiteHouse: President @realDonaldTrump and @FLOTUS are in France for #G7Biarritz! https://t.co/XPAmyb6Orb
1165286432308695040,2019-08-24 15:35:10,North Carolina Governor Cooper Vetoed a Bill that would have required Sheriffs to cooperate with Ice. This is a terrible decision for the great people of North Carolina. He should reverse his decision and get back to the basics of fighting crime!
1165283849447845888,2019-08-24 15:24:54,"Looking forward to helping New York City and Governor @andrewcuomo complete the long anticipated, and partially built, Second Avenue Subway. Would be extended to East 125th Street in Harlem. Long in the making, they now have the team that can get it done!"
1165283265424629760,2019-08-24 15:22:35,Just had lunch with French President @EmmanuelMacron. Many good things are happening for both of our countries. Big weekend with other world leaders!
1165281416206266368,2019-08-24 15:15:14,"“Face It, You Probably Got A Tax Cut!” This was a New York Times headline, and it is very true. If Republicans take back the House, and keep the Senate and Presidency, one of our first acts will be to approve a major middle income Tax Cut! Democrats only want to raise your taxes!"
1165277727123025920,2019-08-24 15:00:34,"....having fun. I was smiling as I looked up and around. The MANY reporters with me were smiling also. They knew the TRUTH...And yet when I saw the reporting, CNN, MSNBC and other Fake News outlets covered it as serious news &amp; me thinking of myself as the Messiah. No more trust!"
